LFQ intensity BvO325_ccpa_MG1363_1	LFQ intensity BvO326_ccpa_MG1363_2	LFQ intensity BvO327_ccpa_MG1363_3	LFQ intensity BvO328_ccpa_MG1363_4	LFQ intensity BvO329_wt_MG1363_1	LFQ intensity BvO330_wt_MG1363_2	LFQ intensity BvO331_wt_MG1363_3	LFQ intensity BvO332_wt_MG1363_4	Only identified by site	Reverse	Potential contaminant	FilteredRows	Protein names	Gene names	Gene names  (primary )	Gene names  (ordered locus )	Intramembrane	Transmembrane	id	Number of proteins	Peptides	Unique peptides	Sequence coverage    	Mol  weight  kDa 	Sequence length	Q value	Score	Intensity	iBAQ	iBAQ BvO325_ccpa_MG1363_1	iBAQ BvO326_ccpa_MG1363_2	iBAQ BvO327_ccpa_MG1363_3	iBAQ BvO328_ccpa_MG1363_4	iBAQ BvO329_wt_MG1363_1	iBAQ BvO330_wt_MG1363_2	iBAQ BvO331_wt_MG1363_3	iBAQ BvO332_wt_MG1363_4	Protein IDs	Majority protein IDs	Fasta headers
7.33495616912842	7.38690900802612	7.40327501296997	7.54541826248169	7.57834100723267	7.48647308349609	7.487633228302	7.54355907440186					DNA polymerase III subunits gamma / tau (EC 2.7.7.7)	dnaX llmg_2478	dnaX	llmg_2478	0	0	1069	1	5	5	11.2	61.002	553	0	53.353	162080000	6002900	934170	787230	645070	677820	721140	635300	322790	1279400	A2RNZ7	A2RNZ7	tr|A2RNZ7|A2RNZ7_LACLM DNA polymerase III subunits gamma / tau OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dnaX PE=4 SV=1
6.95261335372925	7.00259780883789	7.05304002761841	7.0787467956543	7.10435056686401	7.08361005783081	6.94481801986694	7.04190540313721					Uncharacterized protein	llmg_2479		llmg_2479	0	0	1070	1	4	4	26.8	24.008	213	0	39.303	64071000	6407100	1238000	1087900	564080	1025200	505500	526460	1066700	393390	A2RNZ8	A2RNZ8	tr|A2RNZ8|A2RNZ8_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2479 PE=4 SV=1
6.68335342407227	6.7818341255188	6.8177638053894	6.73104047775269	6.93485689163208	6.74879264831543	6.76104784011841	6.9741153717041					Putative chorismate mutase (EC 5.4.99.5)	llmg_2481		llmg_2481	0	0	1072	1	4	4	45.6	10.833	90	0	13.928	37205000	7440900	1008200	801920	977850	700170	893920	835960	1331600	891340	A2RP00	A2RP00	tr|A2RP00|A2RP00_LACLM Putative chorismate mutase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2481 PE=4 SV=1
7.65691232681274	7.61439085006714	7.61161708831787	7.70784282684326	7.38266515731812	7.52624893188477	7.60535907745361	NaN					Uncharacterized protein	llmg_2482		llmg_2482	0	0	1073	1	5	5	41.6	16.673	149	0	36.982	220800000	16985000	3809400	2703200	2727600	2494700	217420	1584600	3053200	394690	A2RP01	A2RP01	tr|A2RP01|A2RP01_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2482 PE=4 SV=1
9.09691047668457	9.05277061462402	8.98100757598877	8.99372673034668	8.93133068084717	8.95806217193604	9.03064060211182	8.90794277191162					Glutamine synthetase (EC 6.3.1.2)	glnA llmg_2484	glnA	llmg_2484	0	0	1074	1	27	27	61	49.742	446	0	323.31	6107600000	321450000	61867000	50320000	44522000	34529000	27015000	29485000	50784000	22932000	A2RP03	A2RP03	tr|A2RP03|A2RP03_LACLM Glutamine synthetase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=glnA PE=3 SV=1
6.81201696395874	6.70929527282715	6.8259129524231	6.63755989074707	6.81638050079346	6.77924299240112	6.98084402084351	NaN					Glutamine synthetase repressor	glnR llmg_2485	glnR	llmg_2485	0	0	1075	1	2	2	19.8	14.067	121	0	4.3739	36653000	5236100	782870	563140	682730	424970	616830	752940	1002000	410630	A2RP04	A2RP04	tr|A2RP04|A2RP04_LACLM Glutamine synthetase repressor OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=glnR PE=4 SV=1
6.35424280166626	6.574378490448	6.39546632766724	6.58381080627441	6.4314603805542	6.43509531021118	6.36421298980713	6.45024919509888					Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)	ruvB llmg_2487	ruvB	llmg_2487	0	0	1077	1	4	4	15.9	37.661	333	0	23.603	16804000	884440	103990	223030	198640	97748	55862	81467	90203	33504	A2RP06	A2RP06	sw|A2RP06|RUVB_LACLM Holliday junction ATP-dependent DNA helicase RuvB OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ruvB PE=3 SV=1
7.40548276901245	7.43590784072876	7.32903146743774	7.23403596878052	7.50057935714722	7.3647575378418	7.33262014389038	7.56389617919922					DNA mismatch repair protein MutL	mutL llmg_2489	mutL	llmg_2489	0	0	1079	1	8	8	16.2	73.797	656	0	35.365	146760000	4076700	713450	571720	427230	334190	441110	508750	567190	513060	A2RP08	A2RP08	sw|A2RP08|MUTL_LACLM DNA mismatch repair protein MutL OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=mutL PE=3 SV=1
7.12054109573364	7.17906332015991	7.18737983703613	7.11015176773071	7.2192177772522	7.18794345855713	7.13408136367798	7.19279050827026					Uncharacterized protein	llmg_2490		llmg_2490	0	TRANSMEM 130 155 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 190 215 Helical. {ECO:0000256|SAM:Phobius}.	1080	1	7	7	36.8	26.272	231	0	122.63	95208000	13601000	2614300	2399100	2088900	1417200	942700	1169400	2202400	767120	A2RP09	A2RP09	tr|A2RP09|A2RP09_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2490 PE=4 SV=1
7.29815435409546	7.47816228866577	7.18124294281006	7.32705211639404	7.27581787109375	7.36964273452759	7.29771661758423	NaN					DNA mismatch repair protein MutS	mutS llmg_2491	mutS	llmg_2491	0	0	1081	1	5	5	8.2	94.299	840	0	9.7417	123910000	2881700	174770	159730	181850	183040	521250	639100	653650	368270	A2RP10	A2RP10	sw|A2RP10|MUTS_LACLM DNA mismatch repair protein MutS OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=mutS PE=3 SV=1
7.67242097854614	7.74569129943848	7.71623706817627	7.78082847595215	7.78939008712769	7.982262134552	7.63779973983765	7.86684226989746					Putative 3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31)	ywjF llmg_2494	ywjF	llmg_2494	0	0	1083	1	8	8	30	31.155	293	0	70.02	356150000	18744000	2874400	2753700	2664800	1704400	1226900	2567900	2969400	1983100	A2RP13	A2RP13	tr|A2RP13|A2RP13_LACLM Putative 3-hydroxyisobutyrate dehydrogenase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ywjF PE=4 SV=1
7.36942005157471	7.30461978912354	7.41365194320679	7.45107984542847	7.55851650238037	7.58373117446899	7.55995464324951	7.51926326751709					Uncharacterized protein	llmg_2498		llmg_2498	0	0	1086	1	8	8	100	6.9525	59	0	31.107	180510000	60169000	9390200	5167000	6837200	5157100	5999900	10730000	10919000	5968700	A2RP17	A2RP17	tr|A2RP17|A2RP17_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2498 PE=4 SV=1
8.1922607421875	8.15341854095459	8.18069934844971	8.1404447555542	8.24519157409668	8.20596218109131	8.24159622192383	8.11447715759277					Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	zwf llmg_2499	zwf	llmg_2499	0	0	1087	1	18	18	41.4	57.586	503	0	73.901	898420000	28981000	4231700	3462600	3243900	3219100	3211100	3611400	5762800	2238600	A2RP18	A2RP18	tr|A2RP18|A2RP18_LACLM Glucose-6-phosphate 1-dehydrogenase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=zwf PE=3 SV=1
7.98942756652832	7.89688444137573	7.92429494857788	7.88807821273804	7.88096761703491	8.01262664794922	8.07077693939209	7.95936584472656					Chaperone protein DnaJ	dnaJ llmg_2502	dnaJ	llmg_2502	0	0	1088	1	13	13	42.5	40.686	379	0	76.62	532760000	25370000	4726600	2997200	3168900	2801700	2177100	3657600	3925700	1914800	A2RP20	A2RP20	sw|A2RP20|DNAJ_LACLM Chaperone protein DnaJ OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dnaJ PE=3 SV=1
7.57585716247559	7.6388087272644	7.66866540908813	7.70034027099609	7.70685434341431	7.68912220001221	7.51881647109985	7.75459289550781					RacD protein (EC 5.1.1.13)	racD llmg_2504	racD	llmg_2504	0	0	1089	1	9	9	45	27.579	240	0	37.649	271220000	18081000	2945200	2272000	2827400	1837200	1901400	2169000	3131200	998070	A2RP21	A2RP21	tr|A2RP21|A2RP21_LACLM RacD protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=racD PE=3 SV=1
7.23121452331543	7.25529670715332	7.15896511077881	7.13934373855591	7.25022459030151	7.02587890625	7.22406673431396	NaN					Uncharacterized protein	llmg_2505		llmg_2505	0	0	1090	1	7	7	20.3	47.506	408	0	24.784	87220000	4361000	993170	802440	547300	459860	264270	229000	1020300	44666	A2RP22	A2RP22	tr|A2RP22|A2RP22_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2505 PE=4 SV=1
7.94108390808105	7.83368873596191	7.84347581863403	7.89150381088257	7.94495630264282	7.96047067642212	8.02950572967529	7.81729412078857					Asparagine synthase (EC 6.3.5.4)	asnH llmg_2506	asnH	llmg_2506	0	0	1091	1	14	14	27.7	72.302	625	0	163.86	492040000	14472000	2851900	1883300	1483800	1530000	1277500	1479900	3043700	921800	A2RP23	A2RP23	tr|A2RP23|A2RP23_LACLM Asparagine synthase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=asnH PE=4 SV=1
7.19075155258179	7.07481622695923	7.23749351501465	7.18224334716797	7.28813743591309	7.14019346237183	7.16805553436279	7.23545265197754					Cell shape-determining protein MreC (Cell shape protein MreC)	mreC llmg_2509	mreC	llmg_2509	0	0	1092	1	7	7	41.9	31.402	291	0	165.87	97636000	7510400	1623200	1025300	1218100	1078800	396420	501820	1422200	244580	A2RP26	A2RP26	tr|A2RP26|A2RP26_LACLM Cell shape-determining protein MreC OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=mreC PE=3 SV=1
6.97006797790527	7.09244012832642	7.05720949172974	7.15818166732788	7.21055936813354	7.06020641326904	7.04438304901123	7.08611059188843					Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI)	rpiA llmg_2511	rpiA	llmg_2511	0	0	1093	1	2	2	9.4	24.364	224	0	7.3677	69443000	5786900	751230	805050	697820	792660	802710	641570	772920	522960	A2RP28	A2RP28	sw|A2RP28|RPIA_LACLM Ribose-5-phosphate isomerase A OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpiA PE=3 SV=1
7.05192375183105	7.04000854492188	7.07696771621704	6.97776031494141	7.00774765014648	7.00099754333496	7.07066583633423	6.99316263198853					Transcriptional regulator	rcfB llmg_2512	rcfB	llmg_2512	0	0	1094	1	7	7	35.7	26.303	227	0	41.251	62461000	4804700	858350	608100	727160	569550	501320	619480	640110	280630	A2RP29	A2RP29	tr|A2RP29|A2RP29_LACLM Transcriptional regulator OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rcfB PE=4 SV=1
7.15724515914917	7.20685291290283	7.19766664505005	7.20142459869385	7.28735399246216	7.26159572601318	7.32246732711792	7.37001323699951					Uncharacterized protein	llmg_2516		llmg_2516	0	0	1095	1	15	15	13.6	159.78	1436	0	34.821	118900000	2015300	284570	278420	297590	205760	201490	230000	367560	149950	A2RP33	A2RP33	tr|A2RP33|A2RP33_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2516 PE=4 SV=1
6.83317899703979	6.72899436950684	6.7345118522644	6.83404541015625	6.88003015518188	7.02366399765015	6.94400358200073	6.94781589508057					Uncharacterized protein	llmg_2517		llmg_2517	0	0	1096	1	2	2	10.8	23.765	204	0	18.701	41622000	4162200	379580	481530	481370	505670	531510	761730	550320	470460	A2RP34	A2RP34	tr|A2RP34|A2RP34_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2517 PE=4 SV=1
6.95834875106812	7.02649259567261	6.807541847229	7.04890775680542	7.00625228881836	7.03257846832275	6.97549629211426	NaN					Pseudouridine synthase (EC 5.4.99.-)	llmg_2518		llmg_2518	0	0	1097	1	5	5	19.2	37.506	328	0	7.9691	53197000	2799800	522370	489630	327810	412180	186670	243960	537810	79399	A2RP35	A2RP35	tr|A2RP35|A2RP35_LACLM Pseudouridine synthase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2518 PE=3 SV=1
6.72652339935303	6.7756175994873	6.77592325210571	6.72609949111938	6.99266815185547	6.85356426239014	6.94490671157837	6.89326763153076					Uncharacterized protein	llmg_2520		llmg_2520	0	0	1098	1	4	4	19	27.196	237	0	32.842	40305000	2878900	434080	321640	312780	212270	383590	383720	515770	315090	A2RP36	A2RP36	tr|A2RP36|A2RP36_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2520 PE=4 SV=1
7.51547622680664	7.56879997253418	7.57829523086548	7.58233594894409	7.67149686813354	7.7565598487854	7.66468906402588	7.60846185684204					tRNA modification GTPase MnmE (EC 3.6.-.-)	mnmE trmE llmg_2521	mnmE	llmg_2521	0	0	1099	1	11	11	33	49.884	455	0	61.289	248180000	10341000	1520100	1479200	1133900	929610	1046700	1391000	2179000	661420	A2RP37	A2RP37	sw|A2RP37|MNME_LACLM tRNA modification GTPase MnmE OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=mnmE PE=3 SV=1
6.79105186462402	6.88561582565308	6.9305567741394	6.95311689376831	6.94825172424316	6.99284505844116	6.96124076843262	6.92359638214111					ATP-dependent DNA helicase RecG (EC 3.6.4.12)	recG llmg_2523	recG	llmg_2523	0	0	1100	1	7	7	13.2	74.794	666	0	10.338	49305000	1408700	173710	197940	194550	173950	173000	137230	285470	72878	A2RP39	A2RP39	tr|A2RP39|A2RP39_LACLM ATP-dependent DNA helicase RecG OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=recG PE=3 SV=1
6.99083614349365	7.08464765548706	7.10431623458862	7.25983285903931	7.21370363235474	7.2143669128418	7.18298482894897	7.20609712600708					Uncharacterized protein	ps602 llmg_2526	ps602	llmg_2526	0	0	1101	1	3	3	14.5	23.075	200	0	10.975	82264000	5484300	584180	662300	627200	801070	617300	891530	834310	466380	A2RP42	A2RP42	tr|A2RP42|A2RP42_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=ps602 PE=4 SV=1
10.0211896896362	9.99519634246826	10.0681858062744	10.0086002349854	9.88108825683594	9.91231727600098	9.88779163360596	9.83487224578857					Glyceraldehyde 3-phosphate dehydrogenase (EC 1.2.1.12)	gapB llmg_2539	gapB	llmg_2539	0	0	1103	1	27	25	73.2	35.819	336	0	323.31	59100000000	3942300000	737360000	532960000	634480000	474000000	350050000	396860000	462820000	353720000	A2RP55	A2RP55	tr|A2RP55|A2RP55_LACLM Glyceraldehyde 3-phosphate dehydrogenase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=gapB PE=3 SV=1
7.92236709594727	7.84737539291382	7.82559490203857	7.76380205154419	7.92951107025146	7.87215042114258	8.02358150482178	7.91688537597656					Uncharacterized protein	llmg_2540		llmg_2540	0	0	1104	1	10	10	65.3	19.191	170	0	248.33	460900000	46090000	8304100	5540100	5043000	3709400	5089600	5415100	8972400	4016200	A2RP56	A2RP56	tr|A2RP56|A2RP56_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2540 PE=4 SV=1
8.81986618041992	8.9628381729126	8.88875770568848	9.00432109832764	8.97880554199219	9.1108922958374	8.88502788543701	9.1164083480835					30S ribosomal protein S9	rpsI llmg_2545	rpsI	llmg_2545	0	0	1105	1	10	10	76.2	14.098	130	0	41.117	5386900000	1346700000	157500000	166930000	142340000	162380000	142460000	186500000	199100000	189520000	A2RP61	A2RP61	sw|A2RP61|RS9_LACLM 30S ribosomal protein S9 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpsI PE=3 SV=1
8.91179084777832	8.87216758728027	8.92938327789307	9.00164699554443	8.95239067077637	8.82886600494385	8.89520740509033	8.99268627166748					50S ribosomal protein L13	rplM llmg_2546	rplM	llmg_2546	0	0	1106	1	15	15	85.8	16.165	148	0	71.718	5216500000	579610000	92929000	74638000	77422000	74590000	62053000	59339000	83035000	55607000	A2RP62	A2RP62	tr|A2RP62|A2RP62_LACLM 50S ribosomal protein L13 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rplM PE=3 SV=1
7.4352068901062	7.52023458480835	7.28176021575928	7.28898668289185	7.31943941116333	7.31369829177856	7.21724700927734	7.30031299591064					Uncharacterized protein	llmg_2547		llmg_2547	0	TRANSMEM 15 39 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 235 260 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 280 310 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 322 343 Helical. {ECO:0000256|SAM:Phobius}.	1107	1	8	8	27	38.894	356	0	102.51	123530000	9502100	1333000	1736400	1269900	750850	1191100	1210900	742970	1267000	A2RP63	A2RP63	tr|A2RP63|A2RP63_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2547 PE=3 SV=1
6.94806051254272	6.95750188827515	6.90973806381226	6.87254095077515	6.9373574256897	6.85096454620361	6.86515140533447	NaN					Uncharacterized protein	llmg_2548		llmg_2548	0	0	1108	1	5	5	25.6	24.616	223	0	16.549	45382000	3781800	921300	561720	503010	377800	432580	354970	458170	172250	A2RP64	A2RP64	tr|A2RP64|A2RP64_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2548 PE=4 SV=1
7.42140626907349	7.31622219085693	7.41060876846313	7.34362506866455	7.57635307312012	7.37461996078491	7.52155637741089	7.46124315261841					Signal peptidase I (EC 3.4.21.89)	sipL llmg_2550	sipL	llmg_2550	0	0	1110	1	6	6	36.5	23.478	208	0	27.692	158570000	10571000	1716800	1344100	1391800	905520	1331400	781020	1995800	1105100	A2RP66	A2RP66	tr|A2RP66|A2RP66_LACLM Signal peptidase I OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=sipL PE=3 SV=1
9.58841705322266	9.54047966003418	9.57145214080811	9.60864353179932	9.62963390350342	9.61676979064941	9.62442684173584	9.58957004547119					Elongation factor G (EF-G)	fusA llmg_2556	fusA	llmg_2556	0	0	1111	1	46	46	65.2	77.971	709	0	323.31	24300000000	694020000	113950000	79261000	88984000	75251000	75829000	86936000	105160000	68641000	A2RP72	A2RP72	sw|A2RP72|EFG_LACLM Elongation factor G OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=fusA PE=3 SV=1
8.99965667724609	9.0509204864502	9.04555797576904	9.02085781097412	8.79617881774902	8.88984489440918	9.01615524291992	8.84962844848633					30S ribosomal protein S7	rpsG llmg_2557	rpsG	llmg_2557	0	0	1112	1	16	16	85.2	17.683	155	0	184.74	5578400000	796920000	130320000	110310000	116710000	98023000	63604000	72564000	127720000	77671000	A2RP73	A2RP73	sw|A2RP73|RS7_LACLM 30S ribosomal protein S7 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpsG PE=3 SV=1
9.23555374145508	9.23532676696777	9.22039604187012	9.23398590087891	9.18429374694824	9.25056648254395	9.31046009063721	9.19824504852295					30S ribosomal protein S12	rpsL llmg_2558	rpsL	llmg_2558	0	0	1113	1	7	7	30.7	15.124	137	0	48.258	10400000000	2079400000	367740000	240230000	251170000	219710000	206320000	251260000	355070000	187870000	A2RP74	A2RP74	sw|A2RP74|RS12_LACLM 30S ribosomal protein S12 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpsL PE=3 SV=1
6.80531740188599	6.72824811935425	6.68029022216797	6.63541316986084	6.82015562057495	6.7279314994812	6.67439270019531	6.79849195480347					DacA protein (EC 3.4.16.4)	dacA llmg_2560	dacA	llmg_2560	0	0	1114	1	3	3	12	46.983	434	0	12.394	30700000	1535000	201240	181790	135600	144730	237690	269410	205630	158930	A2RP76	A2RP76	tr|A2RP76|A2RP76_LACLM DacA protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dacA PE=3 SV=1
8.82596492767334	8.79748916625977	8.75779056549072	8.750732421875	8.75659847259521	8.76285839080811	8.85070705413818	8.57474899291992			+								1116	1	6	6	30.5	25.785	246	0	122.73	3581500000	325590000	53489000	44092000	41746000	34491000	35598000	34813000	53369000	27994000	CON__sp|P00760|TRY1_BOVIN	CON__sp|P00760|TRY1_BOVIN	
7.39417123794556	7.54225254058838	7.63055992126465	7.78038930892944	7.81643342971802	7.55503416061401	7.48099803924561	8.07714939117432			+								1117	1	10	9	16.5	66.038	644	0	46.795	274870000	8866800	871750	1090500	1184300	1261100	1143000	654240	753160	1908900	CON__sp|P04264|K2C1_HUMAN	CON__sp|P04264|K2C1_HUMAN	
7.3277268409729	7.49950838088989	7.6059832572937	7.27696704864502	7.54544305801392	7.30928945541382	7.24022483825684	7.95584154129028			+								1120	1	10	10	21.5	62.064	623	0	75.168	181490000	6980300	709490	934290	889270	346950	583540	431960	801220	2283600	CON__sp|P35527|K1C9_HUMAN	CON__sp|P35527|K1C9_HUMAN	
7.07845687866211	7.21224069595337	7.30085611343384	8.02681922912598	7.19835472106934	NaN	7.11981678009033	7.56992387771606			+								1121	2	9	5	17.5	65.432	639	0	39.527	181150000	4528800	112390	209720	108010	559720	124980	78824	3171700	163480	CON__sp|P35908|K22E_HUMAN;CON__sp|P19013|K2C4_HUMAN	CON__sp|P35908|K22E_HUMAN	
6.34643125534058	6.45432662963867	6.32056188583374	6.3431921005249	6.24204444885254	6.43429756164551	NaN	NaN					Ribonuclease HII (RNase HII) (EC 3.1.26.4)	rnhB llmg_1176	rnhB	llmg_1176	0	0	1123	1	3	3	14.8	28.439	257	0.0036664	2.117	11091000	693210	152170	137310	104940	87396	50257	109160	34709	17270	O30415	O30415	sw|O30415|RNH2_LACLM Ribonuclease HII OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rnhB PE=3 SV=2
7.14179468154907	7.17458295822144	7.12172412872314	7.08678674697876	NaN	7.13583183288574	7.11647510528564	7.11364269256592					Glutamate decarboxylase (EC 4.1.1.15)	gadB llmg_1179	gadB	llmg_1179	0	0	1124	1	3	3	7.9	53.923	466	0	22.086	82605000	3177100	665760	455730	380710	328080	246180	349930	495920	254800	O30418	O30418	sw|O30418|DCE_LACLM Glutamate decarboxylase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=gadB PE=1 SV=2
7.30464124679565	7.31158447265625	7.32795143127441	7.41605758666992	7.54548025131226	7.51340389251709	7.48002147674561	7.52468156814575					Glutathione peroxidase (EC 1.11.1.9)	gpo llmg_1088	gpo	llmg_1088	0	0	1125	1	5	5	39.5	17.969	157	0	16.304	166120000	20765000	3184900	2437100	2394200	2269100	2694400	3003100	3722900	1058900	O32770	O32770	sw|O32770|GPO_LACLM Glutathione peroxidase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=gpo PE=3 SV=1
9.11243724822998	9.1255464553833	9.08948135375977	9.12060642242432	8.78466701507568	8.82649612426758	8.85170459747314	8.84545135498047					Carbamoyl-phosphate synthase large chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase ammonia chain)	carB llmg_1089	carB	llmg_1089	0	0	1126	1	47	47	50.1	117.43	1064	0	323.31	5955400000	104480000	19715000	18300000	16898000	17553000	7304700	8192200	9736000	6783000	O32771	O32771	sw|O32771|CARB_LACLM Carbamoyl-phosphate synthase large chain OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=carB PE=2 SV=2
9.435302734375	9.37447357177734	9.35983562469482	9.35241413116455	8.96785640716553	9.00500869750977	9.07437801361084	8.94625091552734					Formate acetyltransferase (EC 2.3.1.54) (Pyruvate formate-lyase)	pfl llmg_0629	pfl	llmg_0629	0	0	1127	1	51	51	65.7	89.106	787	0	323.31	10700000000	260080000	64780000	45298000	44304000	32994000	14844000	16995000	28887000	11979000	O32799	O32799	sw|O32799|PFL_LACLM Formate acetyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pfl PE=3 SV=1
8.14248371124268	8.07678604125977	8.09687519073486	8.12218284606934	8.1213960647583	8.10154056549072	8.08763980865479	8.19044399261475					DNA polymerase I (POL I) (EC 2.7.7.7)	polA llmg_2425	polA	llmg_2425	0	0	1128	1	25	25	34.9	98.865	877	0	208.65	765300000	14717000	2592300	1628900	1894400	1523700	1726300	1801800	2144400	1405500	O32801	O32801	sw|O32801|DPO1_LACLM DNA polymerase I OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=polA PE=3 SV=2
7.34562873840332	7.34230422973633	7.31858491897583	7.20604276657104	7.4597692489624	7.47840785980225	7.39441680908203	7.50746440887451					tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A)	mnmG gidA llmg_2035	mnmG	llmg_2035	0	0	1129	1	11	11	22.9	69.334	625	0	45.404	148620000	4644300	877490	653880	719680	295540	479190	371780	965310	281380	O32806	O32806	sw|O32806|MNMG_LACLM tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=mnmG PE=3 SV=2
8.73851108551025	8.74783897399902	8.79120635986328	8.73671531677246	8.7225923538208	8.81388092041016	8.88834285736084	8.64895534515381					Phosphopentomutase (EC 5.4.2.7) (Phosphodeoxyribomutase)	deoB llmg_1601	deoB	llmg_1601	0	0	1130	1	19	19	41.4	45.817	411	0	80.433	3451700000	143820000	22875000	18231000	18427000	15115000	11175000	18945000	28940000	10113000	O32808	O32808	sw|O32808|DEOB_LACLM Phosphopentomutase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=deoB PE=3 SV=1
8.66056156158447	8.41492366790771	8.41625785827637	8.45331859588623	8.63518238067627	8.57526874542236	8.66252136230469	8.46049213409424					Purine nucleoside phosphorylase DeoD-type (PNP) (EC 2.4.2.1)	deoD llmg_1599	deoD	llmg_1599	0	0	1131	1	12	12	49.6	25.42	234	0	109.06	2083300000	160250000	26955000	18215000	16911000	14339000	18692000	21575000	29506000	14057000	O32810	O32810	sw|O32810|DEOD_LACLM Purine nucleoside phosphorylase DeoD-type OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=deoD PE=3 SV=1
8.38494491577148	8.38429927825928	8.32619285583496	8.3961296081543	8.47879695892334	8.45014095306396	8.35024833679199	8.44995594024658					DNA polymerase III subunit beta (EC 2.7.7.7)	dnaN llmg_0002	dnaN	llmg_0002	0	0	1132	1	16	16	52.4	42.209	380	0	158.46	1598900000	88827000	16004000	10408000	9572300	9544900	11926000	10808000	14352000	6212200	O54376	O54376	sw|O54376|DPO3B_LACLM DNA polymerase III subunit beta OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=dnaN PE=3 SV=1
